epoch,mode_dist,step,train_loss,val_ade,val_fde,val_nll,val_tv_ade,val_tv_fde
37,1268.7784423828125,1861,,1.4657920598983765,3.743701457977295,28.39263343811035,2.4853432178497314,6.762934684753418
37,,1861,5.367857456207275,,,,,
38,1305.0050048828125,1910,,1.4490079879760742,3.711400032043457,27.493295669555664,2.445560932159424,6.680640697479248
38,,1910,5.737744331359863,,,,,
39,1289.369140625,1959,,1.4301244020462036,3.667585611343384,26.954750061035156,2.3832740783691406,6.517185211181641
39,,1959,2.308499336242676,,,,,
40,1312.602783203125,2008,,1.4218696355819702,3.6570863723754883,26.328523635864258,2.3686888217926025,6.502299785614014
40,,2008,5.2795281410217285,,,,,
41,1316.1993408203125,2057,,1.4119603633880615,3.6366782188415527,25.980817794799805,2.3563411235809326,6.4868974685668945
41,,2057,-4.425504207611084,,,,,
