epoch,mode_dist,step,train_loss,val_ade,val_fde,val_nll,val_tv_ade,val_tv_fde
0,20.586803436279297,48,,2.6792378425598145,6.883961200714111,223.47450256347656,4.09285306930542,10.93624210357666
0,,48,70.62763214111328,,,,,
1,60.80524826049805,97,,2.540208339691162,6.551050186157227,182.19825744628906,3.9187281131744385,10.482551574707031
1,,97,51.265987396240234,,,,,
2,75.7169418334961,146,,2.472275972366333,6.391319751739502,158.24908447265625,3.846069097518921,10.304298400878906
2,,146,49.88003921508789,,,,,
3,73.60631561279297,195,,2.364252805709839,6.103468418121338,143.63401794433594,3.7374253273010254,10.013177871704102
3,,195,49.86623001098633,,,,,
4,65.73474884033203,244,,2.178770065307617,5.570758819580078,132.60769653320312,3.5459442138671875,9.485321044921875
4,,244,51.24089050292969,,,,,
5,63.007320404052734,293,,2.0741918087005615,5.301952838897705,122.97998809814453,3.4055137634277344,9.113512992858887
5,,293,49.38978958129883,,,,,
6,69.18133544921875,342,,2.0654687881469727,5.3031744956970215,115.98651123046875,3.362504243850708,9.008716583251953
6,,342,47.26710510253906,,,,,
7,96.57220458984375,391,,2.102539300918579,5.422059535980225,106.14442443847656,3.3874852657318115,9.107318878173828
7,,391,39.94416427612305,,,,,
8,115.6639633178711,440,,2.112614631652832,5.464653491973877,98.52400207519531,3.42179799079895,9.241127014160156
8,,440,31.468223571777344,,,,,
9,121.56847381591797,489,,2.0824928283691406,5.380303382873535,93.80416870117188,3.397942543029785,9.183958053588867
9,,489,33.18358612060547,,,,,
10,134.2333984375,538,,2.0815420150756836,5.3779425621032715,89.96553039550781,3.4034106731414795,9.202435493469238
10,,538,31.822782516479492,,,,,
11,130.48236083984375,587,,2.026845693588257,5.2193498611450195,88.02579498291016,3.3584399223327637,9.068657875061035
11,,587,31.679845809936523,,,,,
12,135.76954650878906,636,,2.001321315765381,5.141211032867432,85.7593002319336,3.31264066696167,8.9191255569458
12,,636,33.065330505371094,,,,,
13,193.9429168701172,685,,2.2611775398254395,5.91558837890625,79.98995971679688,3.5880963802337646,9.728443145751953
13,,685,20.98006820678711,,,,,
14,242.31976318359375,734,,2.5955374240875244,6.918333053588867,75.9543685913086,4.000450134277344,10.886985778808594
14,,734,22.606225967407227,,,,,
15,266.0452880859375,783,,2.7262022495269775,7.3066534996032715,74.30923461914062,4.00714635848999,10.912672996520996
15,,783,20.86729621887207,,,,,
16,281.12481689453125,832,,2.8004047870635986,7.501237392425537,72.8851547241211,3.98173189163208,10.788305282592773
16,,832,22.35662841796875,,,,,
17,299.1141357421875,881,,2.9363410472869873,7.871384143829346,72.0129623413086,4.170176982879639,11.283853530883789
17,,881,21.2009220123291,,,,,
18,292.7710876464844,930,,2.843860149383545,7.590375900268555,70.97640228271484,3.9971745014190674,10.761697769165039
18,,930,19.753463745117188,,,,,
19,296.3565673828125,979,,2.8454458713531494,7.590447425842285,70.70712280273438,3.9490654468536377,10.617999076843262
19,,979,16.15603256225586,,,,,
20,297.40380859375,1028,,2.8314268589019775,7.537410259246826,69.72180938720703,3.9717483520507812,10.674912452697754
20,,1028,20.724977493286133,,,,,
21,295.68487548828125,1077,,2.8101768493652344,7.467393398284912,68.59422302246094,3.953583240509033,10.621552467346191
21,,1077,19.393939971923828,,,,,
22,293.828857421875,1126,,2.8076376914978027,7.440130233764648,68.28748321533203,3.9319875240325928,10.52371883392334
22,,1126,20.037233352661133,,,,,
23,303.16937255859375,1175,,2.8883795738220215,7.660447120666504,67.4001693725586,4.040916919708252,10.800468444824219
23,,1175,20.156585693359375,,,,,
24,303.7472229003906,1224,,2.879115581512451,7.633670330047607,66.88371276855469,3.9855146408081055,10.634725570678711
24,,1224,17.633371353149414,,,,,
25,309.1983337402344,1273,,2.9108619689941406,7.708540439605713,66.50557708740234,4.0077924728393555,10.675793647766113
25,,1273,17.641761779785156,,,,,
26,241.70895385742188,1322,,1.622646689414978,4.1132354736328125,49.64508819580078,2.8587844371795654,7.637261390686035
26,,1322,21.272029876708984,,,,,
27,265.192138671875,1371,,1.585045576095581,4.019260883331299,44.41826629638672,2.7652339935302734,7.412472248077393
27,,1371,21.472013473510742,,,,,
28,277.67864990234375,1420,,1.5738030672073364,3.986558437347412,41.613895416259766,2.7607147693634033,7.390637397766113
28,,1420,18.880239486694336,,,,,
29,282.7637023925781,1469,,1.5306127071380615,3.865736484527588,38.671119689941406,2.6384546756744385,7.084341526031494
29,,1469,22.0902042388916,,,,,
30,284.02392578125,1518,,1.5185452699661255,3.8412258625030518,36.79342269897461,2.6052887439727783,7.021501541137695
30,,1518,15.283750534057617,,,,,
31,282.27825927734375,1567,,1.5190232992172241,3.8575761318206787,35.70729064941406,2.5878732204437256,6.982393741607666
31,,1567,20.58897590637207,,,,,
32,280.93206787109375,1616,,1.4999468326568604,3.8136239051818848,34.17776107788086,2.5667543411254883,6.947871208190918
32,,1616,14.428162574768066,,,,,
33,277.5135498046875,1665,,1.4875941276550293,3.795003890991211,33.183319091796875,2.5294744968414307,6.8827433586120605
33,,1665,15.246041297912598,,,,,
